"Frontier","hosp","ue"
"","Objective-Min","Objective-Min"
"false","116415","657.47"
"false","116518","566.74"
"false","116584","558.77"
"false","116622","656.96"
"false","116633","635.58"
"false","116819","581.67"
"false","117160","653.27"
"false","117162","566.96"
"false","117162","566.96"
"false","117189","585.41"
"false","117290","653.26"
"false","117468","585.96"
"false","117598","654.48"
"false","117848","656.64"
"false","117848","656.64"
"false","117848","656.64"
"false","117860","656.58"
"false","117860","656.58"
"false","117963","656.7"
"false","117963","656.7"
"false","118002","580.8"
"false","118005","581.02"
"false","118065","560.54"
"false","118430","560.62"
"false","118459","578.6"
"false","119082","597.64"
"true","119104","521.73"
"false","119672","640.25"
"false","119735","638.85"
"false","119865","648.96"
"false","119978","532.35"
"false","120068","655.24"
"false","120068","655.24"
"false","120164","598.36"
"false","120366","645.55"
"false","120366","645.55"
"false","120405","616.05"
"false","120452","637.19"
"false","120976","614.32"
"false","121106","533.2"
"false","121107","533.11"
"false","121418","560.2"
"false","121430","585.69"
"false","121446","656.91"
"false","121446","656.91"
"false","121446","656.91"
"false","121446","656.91"
"false","121446","656.91"
"false","121446","656.91"
"false","121446","656.91"
"false","121446","656.91"
"false","121633","615.11"
"false","121633","615.11"
"false","121633","615.11"
"false","121678","654.85"
"false","121678","654.85"
"false","121679","543.8"
"false","121679","543.8"
"false","122118","586.14"
"false","122176","616.2"
"false","122262","586.61"
"false","122399","596.38"
"false","122450","588.05"
"false","122489","616.39"
"false","122510","654.87"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122634","654.61"
"false","122724","657.25"
"false","122724","657.25"
"false","122724","657.25"
"false","122724","657.25"
"true","123044","506.02"
"true","123044","506.02"
"false","123160","529.22"
"false","123258","655.38"
"false","123292","656.89"
"false","123323","654.66"
"false","123323","654.66"
"false","123323","654.66"
"false","123388","655.68"
"false","123455","564.7"
"false","123597","656.39"
"false","123597","656.39"
"false","123597","656.39"
"false","123597","656.39"
"false","123597","656.39"
"false","123797","564.64"
"false","123896","528.28"
"false","123964","564.65"
"false","123985","655.5"
"false","124046","528.51"
"false","124084","601.93"
"false","124120","569.96"
"false","124164","531.82"
"false","124186","631.55"
"false","124207","655.58"
"false","124207","655.58"
"false","124327","655.95"
"false","124327","655.95"
"false","124327","655.95"
"false","124327","655.95"
"false","124327","655.95"
"false","124327","655.95"
"false","124327","655.95"
"false","124429","654.39"
"false","124429","654.39"
"false","124442","595.94"
"false","124473","651.57"
"false","124866","637.87"
"false","124888","571.9"
"false","125129","534.19"
"false","125391","589.83"
"false","125498","585.74"
"false","125711","654.84"
"false","125786","585.28"
"false","125799","652.59"
"false","125891","637.69"
"false","125891","637.69"
"false","125933","552.77"
"false","126098","593.97"
"false","126182","517.26"
